commit	date	subject	tags	groups	file_count
e53401b7fa0efbcf685c85b9c4e8fd3ccefa7d40	2020-02-03	(Mac) Fixes for Mac OS 10.14	area:src	src	1
c85100434ff8e10e98aab97ba49bc1160ad8559b	2020-02-03	(RPATH) Fixed rpath option for Mac systems	inventory:autotools	autotools	1
642be7fef3d6d76dd3876891e8ce5eaa84912042	2020-02-03	Merge remote-tracking branch 'llnl-dev/pirkelbauer2/cpp-normalization-codethorn-wip' into merge1			0
11362c069fd8b5095344da2cb8f7049c41ed9197	2020-02-03	(outliner) properly handle existing this pointer declaration	area:src;src:midend	src/midend	1
cf650823a479271098aab396fc4c5d0a004ae0f8	2020-02-03	(work-in-progress) Normalizing C++		projects	1
cb91c3c15440301ffcc95aeb2609ece8c027cfb8	2020-02-03	(bugfix) condition in a for may be SgNullStatement	area:src;src:frontend;src:frontend:sage	src/frontend/SageIII	1
93bcfc7f46ce09a643598ec0990dc81eb796ccf7	2020-02-02	(virtual call) enhanced virtual call resolution	area:src;src:midend	projects;src/midend	2
5075fb3ec952de4faf27e47da67c461f97ffd835	2020-02-02	(Bug) Fixed assertions in unparser triggered by unpars header tests.	area:src;src:backend:unparser	src/backend/unparser	1
939b8be4894b346dd4826ff9fe330466ce993b27	2020-02-02	Merge branch 'master' into df			0
f33521921020c278987d272c866415070bbc1aa0	2020-02-02	(Bug) Fixed directory for file of outlined functions.			0
c36f250b5a70c50a25d82c50148bdeb7b7816bc3	2020-02-02	(Bug) Fixed directory for file of outlined functions.	area:src;src:backend:unparser;src:frontend;src:frontend:sage;src:midend	src/backend/unparser;src/frontend/SageIII;src/midend	5
6b0e930a2491cd625b53200ab028b8e9b532529c	2020-01-31	(Release) Incremented version to 0.9.13.54	area:cmake;area:src;drop:frontend-other;inventory:autotools;src:frontend	autotools;src/frontend/OTHER;topfiles	4
b440cad4b1d237f25f495cedcbb1b8c411f2b493	2020-01-31	(Automation and Testing) LC: added --mpibind=off to srun_do	area:scripts	scripts	1
e751c1286c2e8fe37d67f4353cdbbc2493ed28c8	2020-01-31	(Bugfix) fix expected output for cg analysis tests	area:tests	tests	2
784826c02f49a1087148ee5d6e1ce7cf2674c3e5	2020-01-31	Merge branch 'master' into df			0
5dbd694309ed54cc62a5a72fc2f226b5ce15a0c1	2020-01-31	(Bugfix) Fix unintialized field in SgSourceFile	area:src;src:frontend;src:frontend:sage	src/frontend/SageIII	1
a1113112cc034eda0026a1a58f2d961e76a5de9b	2020-01-31	Merge branch 'master' into df			0
455d05307792322bed0a32db252f59944905d0f9	2020-01-30	(Release) Incremented version to 0.9.13.53	area:cmake;area:src;drop:frontend-other;inventory:autotools;src:frontend	autotools;src/frontend/OTHER;topfiles	4
417e4343c8e6dc1285423311dbb7f90f507b6a89	2020-01-30	(codethorn) Support for RERS binary mode		projects	1
f06e8edbd2c85a0b3a95fdca15d4914060cd2248	2020-01-30	(codethorn) Support for RERS binary mode		projects	4
82bb91abe4aa0f1e1e048d434b9f498124c1a87b	2020-01-30	Merge commit '76deaf8422a50d38dfd4518dec70e548826ad8d2' into HEAD			0
76deaf8422a50d38dfd4518dec70e548826ad8d2	2020-01-30	(outliner) set physical file id only if unprse header option is specified	area:src;src:midend	src/midend	1
e608656934274cd16f64f1063fa0c2c22e44d12d	2020-01-30	(bugfix) Refine virtual call resolution in C++	area:src;src:frontend;src:frontend:sage;src:midend	projects;src/frontend/SageIII;src/midend	7
1713214dfcb18e5fa3794472f6adff031e02f263	2020-01-29	(Release) Incremented version to 0.9.13.52	area:cmake;area:src;drop:frontend-other;inventory:autotools;src:frontend	autotools;src/frontend/OTHER;topfiles	4
8c61403eede5decce4537dbfe453e484be84ba75	2020-01-29	(merge) Issue when patching def/nondef function decls	area:src	src	1
dd2aa3f490e0eba4336e53a436f347bcb6e87f92	2020-01-29	Merge branch 'master' of rosecompiler1.llnl.gov:rose/scratch/rose			0
ad76355b15e8d9c6255f11e48d96e2d1b0ecff0a	2020-01-29	(Release) Incremented version to 0.9.13.51	area:cmake;area:src;drop:frontend-other;inventory:autotools;src:frontend	autotools;src/frontend/OTHER;topfiles	4
2be012993d19018e534a945ddfa0440a2199b7c8	2020-01-29	(mangling) Missing for SgMinusMinusOp	area:src;src:frontend;src:frontend:sage	src/frontend/SageIII	1
518d20e07c8598b73c8ea831843c553555617dbe	2020-01-29	(Klockwork) Fixing issues in C/C++ backend	area:src;src:backend:unparser	src/backend/unparser	2
36268d36192cf09597a5cdabf13ee10a311997a0	2020-01-29	(Klockwork) Fixing issues in C/C++ frontend	area:src;drop:frontend-other;src:frontend	src/frontend/OTHER	1
26001507495f2b1835d79725059dd43778547932	2020-01-29	(Release) Incremented version to 0.9.13.50	area:cmake;area:src;drop:frontend-other;inventory:autotools;src:frontend	autotools;src/frontend/OTHER;topfiles	4
1decd60187944cd34b737de10c9fc2f8afd8245d	2020-01-28	Merge commit 'c1caae88bc7e155cf6b87b6eab96291e06849526' into HEAD			0
bb22b67d479ebaf7bcc1f50731a0246818144652	2020-01-28	(Release) Incremented version to 0.9.13.49	area:cmake;area:src;drop:frontend-other;inventory:autotools;src:frontend	autotools;src/frontend/OTHER;topfiles	4
80dcccf936727a3acabb53a2a7d7be5588f14847	2020-01-28	(unparser) comment out more printf()	area:src;src:backend:unparser	src/backend/unparser	1
581a375eb458b85232adb8af080427ac0856caa2	2020-01-28	(outliner) enhanced debugging output, support unparse to header * set physical file id for a declaration for this pointer	area:src;src:midend	src/midend	3
f638574cba13c30e57b7be69fe68914f9877d036	2020-01-28	Merge commit '912a30f9443dfe99b8b85b164c999cf8177b3a5a' into HEAD			0
c1caae88bc7e155cf6b87b6eab96291e06849526	2020-01-28	(ClangFE) Fixed missing include-staging directory for Clang	inventory:autotools	autotools	1
5319764dd5d9e90ee2b171cd00b65cbc38d2db73	2020-01-28	(Jovial and Fortran F18) Fixed std=c++11 usage in previous commit.	area:src;drop:frontend-other;src:frontend	src/frontend/OTHER	1
c5bb512e22c05cc1a2e998cc98ac603c195f1b6d	2020-01-28	Merge branch 'master' of rosecompiler1.llnl.gov:rose/scratch/rose			0
d6cb412ff17d5df3aff279bbc98cfc7a170213ee	2020-01-27	(Release) Incremented version to 0.9.13.48	area:cmake;area:src;drop:frontend-other;inventory:autotools;src:frontend	autotools;src/frontend/OTHER;topfiles	4
912a30f9443dfe99b8b85b164c999cf8177b3a5a	2020-01-27	(codethorn) C-support improvements		projects	1
33e98c757e1999c4ffe1691bd2707c75d4167631	2020-01-27	(codethorn) C-support improvements		projects	3
56c4dd5a780d56d6f2774485a28ac06a72be1391	2020-01-27	Merge commit '63abfdc728f4d839590ea8f3acf5e877c93aa52a' into HEAD			0
23c1fb30ddc4e6f637caa45aef3ad3f701930e10	2020-01-27	(Release) Incremented version to 0.9.13.47	area:cmake;area:src;drop:frontend-other;inventory:autotools;src:frontend	autotools;src/frontend/OTHER;topfiles	4
f9cee76661dfbe36cdbe1b929b42d1e9d2bba05d	2020-01-27	Merge commit '63c99d7857f78382df26c2f59f3afda300b322ea' into HEAD			0
8d8a0843c5f8ca62bdf510f246b571879fa6f9c1	2020-01-27	(codethorn) C-support improvements		projects	1
63abfdc728f4d839590ea8f3acf5e877c93aa52a	2020-01-27	Merge branch 'liao6/rose-dev' of rosecompiler1.llnl.gov:rose/scratch/rose			0
1396f57a05261c2255ef8dd1e41d7b93353e02b9	2020-01-27	(outliner) fixed missing friend declarations when copy_orig_file is used * create new friend declarations instead of sharing one * avoid name collision for a variable inside a loop * added more debugging output	area:src;src:midend	src/midend	2
8b9a6186158dbfec940f2958c9e6272e508ee304	2020-01-27	(codethorn) C-support improvements		projects	4
63c99d7857f78382df26c2f59f3afda300b322ea	2020-01-27	(EDG 6.0) Passes check-core!	area:src;drop:frontend-other;inventory:autotools;src:frontend	autotools;src/frontend/OTHER	2
52d3d0baeb61b227655a9acb3b48002b74a34a03	2020-01-27	(Release) Incremented version to 0.9.13.46	area:cmake;area:src;drop:frontend-other;inventory:autotools;src:frontend	autotools;src/frontend/OTHER;topfiles	4
a5f8883e081553598f8ed15e32f6d80b1c9bf9c6	2020-01-27	Merge commit 'cd69cdc676f33ad2f88a464e8249d3576b0adc8b' into HEAD			0
d93684d1582de8f49b61d180c4f4f1611a98b34b	2020-01-27	Merge branch 'master' into df			0
620216c807c06ae4d7d15ad4c7534c811359f83d	2020-01-26	(Jovial and Fortran F18) Added support for table and derived types.	area:src;drop:frontend-other;src:frontend;src:frontend:sage;src:midend	src/frontend/OTHER;src/frontend/SageIII;src/midend	13
01f602d46ec736c588c38704d0dbe027217dc4c4	2020-01-25	(Release) Incremented version to 0.9.13.45	area:cmake;area:src;drop:frontend-other;inventory:autotools;src:frontend	autotools;src/frontend/OTHER;topfiles	4
de9fc2309361428f61bfa1d194acd434887a9d22	2020-01-25	Merge commit 'dbcd5b8c7400dd28bd3d7c2d7ef8a20d516e1899' into HEAD			0
dbcd5b8c7400dd28bd3d7c2d7ef8a20d516e1899	2020-01-25	(Bug) Fixed output spew in some target applications.	area:src;src:backend:unparser;src:frontend;src:frontend:sage;src:midend	src/backend/unparser;src/frontend/SageIII;src/midend	3
65424e526fd44c7cd04b7d0140140f08892bf799	2020-01-24	(Release) Incremented version to 0.9.13.44	area:cmake;area:src;drop:frontend-other;inventory:autotools;src:frontend	autotools;src/frontend/OTHER;topfiles	4
cd69cdc676f33ad2f88a464e8249d3576b0adc8b	2020-01-24	(boost) removed blacklist of boost>=1.69 when c,cxx not enabled	inventory:autotools	autotools	1
847d3c81a4173be0d54d46d12786402144cb630a	2020-01-24	(Tests) add tests for virtual call analysis		projects	10
ca35d5acecf96cd7c10e3c12f0ced1e744bba2d7	2020-01-23	(codethorn) refined domain regression tests		projects	2
45182e9fd9cfbcd80d3aadce8e778aa74bcde24b	2020-01-23	Merge branch 'master' of rosecompiler1.llnl.gov:rose/scratch/rose into clangFE-30			0
519e72b100e215dc29cb0b61ab23e93ed322cccf	2020-01-23	(ClangFE) Fixed Clang3.0 frontend support	area:src;inventory:autotools;src:frontend;src:frontend:clang;src:frontend:sage	autotools;src;src/frontend/CxxFrontend/Clang;src/frontend/SageIII	4
c85f46fb63204a5716b9be07ddf16e99c00ed965	2020-01-23	reduce printf() in string get_type_name(SgType* t) * this is needed to reduce output spew of the outliner	area:src;src:backend:unparser	src/backend/unparser	1
8a2c85646fe43acf5926ef07ca4a093e3dc5bc99	2020-01-23	(autoPar) updated two test reference outputs to work with new version of analysis		projects	2
e9bc2ec3b275df33979fc87975eaa08e342c428b	2020-01-23	(Release) Incremented version to 0.9.13.43	area:cmake;area:src;drop:frontend-other;inventory:autotools;src:frontend	autotools;src/frontend/OTHER;topfiles	4
4da8c4f2b4b36c3d6262b637b8891d5027e2b988	2020-01-23	Merge commit '4c892a69eabcaf7c641cea1124af027300f5c7c2' into HEAD			0
668c149ec6e3de89fd18d851922af8e807d62d58	2020-01-23	(Release) Incremented version to 0.9.13.42	area:cmake;area:src;drop:frontend-other;inventory:autotools;src:frontend	autotools;src/frontend/OTHER;topfiles	4
90c52cf04cbb7aa9e5a65f5ef56fb1c32bd06217	2020-01-22	Merge commit '6191daf3dc358c8d001d6e9893bebbff6aaa95e2' into HEAD			0
0ab9834176ac965eb9eddb8991761c06c683dfe2	2020-01-22	(Release) Incremented version to 0.9.13.41	area:cmake;area:src;drop:frontend-other;inventory:autotools;src:frontend	autotools;src/frontend/OTHER;topfiles	4
0e9a86313d349793d916c90563961d85e55de2ce	2020-01-22	(Automation and Testing) LC: added Intel 19.0.4 build, Recent ARES testing	area:scripts	scripts	10
4c892a69eabcaf7c641cea1124af027300f5c7c2	2020-01-22	(boost) Add blacklist for boost 1.69 and edg binary.	inventory:autotools	autotools	1
649cd7a984276a92bf90dd4941afe657be7800d4	2020-01-22	(Fortran F18) Fixed regression is experimental Fortran directory.	area:src;drop:frontend-other;src:frontend	src/frontend/OTHER	1
6191daf3dc358c8d001d6e9893bebbff6aaa95e2	2020-01-22	(Build) CMake changes for Boost	area:cmake	topfiles	1
ad6ece57b5eb54d82e6aefa0965377fd35ce07c8	2020-01-21	(Concolic) New test cases created along multiple branches	area:src;src:midend	src/midend	3
eee97e37901e1d55c91ee727d8eef1c0b1d8176f	2020-01-21	(Concolic) Better handling of subordinate exit	area:src;src:midend	src/midend	2
957c883a122f994c8b4580228e0c84819b624d9a	2020-01-21	(Concolic) Generation of new test case command-line args	area:src;src:midend	src;src/midend	4
8e3468c1e368086ba61d506c9c67d8e1267a6cb5	2020-01-21	(Binary Analysis) Detach mechanism specified for Debugger	area:src;src:midend	src/midend	2
21f4216b52c921fdd843e373554fbd4ba70480f4	2020-01-21	(Binary Analysis) Debugger supports process execution domains	area:scripts;area:src;inventory:autotools;src:midend	autotools;projects;scripts;src/midend	5
5b3d6eca25be8a8d840e20d7aa064fd26ca5d854	2020-01-21	(Concolic) Method specifically to save an object	area:src;src:midend	src/midend	1
a20a789fe66f0a5413d4e8b994b01e4fcc71e2c6	2020-01-21	(Concolic) Fixed database bug for querying objects	area:src;src:midend	src/midend	1
85ae4b180fa2468fc393744edd57d03006145763	2020-01-21	(Utility) Better shell escaping	area:src;src:util	src/util	1
cc93789edadb806baa79901fcc4776a2b0b0644a	2020-01-20	(Fortran F18) Implemented conversion from F18 to Sage nodes for MainProgram	area:src;drop:frontend-other;src:frontend;src:frontend:sage;src:thirdparty	src/3rdPartyLibraries;src/frontend/OTHER;src/frontend/SageIII	10
64cdc9e6d9b8f2b14141f9487d096f79ab483a91	2020-01-19	(Release) Incremented version to 0.9.13.40	area:cmake;area:src;drop:frontend-other;inventory:autotools;src:frontend	autotools;src/frontend/OTHER;topfiles	4
dc899df141f5d26e374e74b504e9d55fe5f1f409	2020-01-19	Merge commit '89503d9abcac36807e7c60a10f9c3efe30382a14' into HEAD			0
f7643f1daa7cfbafc01b1e71d41e1fcf8bc8d12c	2020-01-19	(Release) Incremented version to 0.9.13.39	area:cmake;area:src;drop:frontend-other;inventory:autotools;src:frontend	autotools;src/frontend/OTHER;topfiles	4
89503d9abcac36807e7c60a10f9c3efe30382a14	2020-01-19	(Bug) Fixed support for placement arguments in new operator.	area:src;area:tests;drop:frontend-other;src:frontend	src/frontend/OTHER;tests	5
aa222a41cabe0e6fc381a19d99fe4c8e9f001662	2020-01-19	Merge commit 'a391b38907df9565b41f7040cb96b46622691493' into HEAD			0
a391b38907df9565b41f7040cb96b46622691493	2020-01-18	(Bug) Fixed support for name qualification on SgPseudoDestructor nodes.	area:src;area:tests;src:backend:unparser;src:rosetta	src/ROSETTA;src/backend/unparser;tests	8
2fc9e24ad8b55ee552daae8432ce8c886ea2b4c6	2020-01-18	(Release) Incremented version to 0.9.13.38	area:cmake;area:src;drop:frontend-other;inventory:autotools;src:frontend	autotools;src/frontend/OTHER;topfiles	4
ec6dc0d5acf713b1db0b0ee922116c552e049cc5	2020-01-18	Merge commit 'c6932a62e4e1613d7e37945bd0eb69af3b87c6d2' into HEAD			0
c6932a62e4e1613d7e37945bd0eb69af3b87c6d2	2020-01-18	(Bug) Fixed outlining to a seperate file with class definitions in input file.	area:src;area:tests;src:backend:unparser;src:midend	src/backend/unparser;src/midend;tests	10
99c77a9bf203906294b98f7ac924714765bfe834	2020-01-17	(Release) Incremented version to 0.9.13.37	area:cmake;area:src;drop:frontend-other;inventory:autotools;src:frontend	autotools;src/frontend/OTHER;topfiles	4
bd33d5c69d5c858bf4cb1b7e705b94d41a53f192	2020-01-17	(EDG 6.0) EDG is now compiled using C++	area:src;drop:frontend-other;src:frontend	src/frontend/OTHER	1
2e60344af5a27b8cab63528695c4297ae31fa2eb	2020-01-17	(EDG 6.0) Initial commit	area:src;drop:frontend-other;inventory:autotools;src:frontend	autotools;build;src/frontend/OTHER	4
bc9193f3d8e23eeb4eeededc33de6acdf8f8fe39	2020-01-16	(Release) Incremented version to 0.9.13.36	area:cmake;area:src;drop:frontend-other;inventory:autotools;src:frontend	autotools;src/frontend/OTHER;topfiles	4
41c7cd6259de268322df1237c5509843ba7abe72	2020-01-16	(CallGraphBuilder) Using mangled name instead of 1st non-def decl	area:src;src:midend	src/midend	2
62cf6f96d606e8fd37c68fbadb6e39ce132e4c92	2020-01-16	(Release) Incremented version to 0.9.13.35	area:cmake;area:src;drop:frontend-other;inventory:autotools;src:frontend	autotools;src/frontend/OTHER;topfiles	4
e5f9a1d122f68aba4b81e3543292439eafbf02a7	2020-01-16	Merge commit 'b361e5ce1d920c944a3bd5e27486320a67007040' into HEAD			0
c4ac6b28d517090c8fbeecd74c42eea1ba91f34a	2020-01-15	(Release) Incremented version to 0.9.13.34	area:cmake;area:src;drop:frontend-other;inventory:autotools;src:frontend	autotools;src/frontend/OTHER;topfiles	4
27fffa7a16013687963485af2820d945be6c7cdd	2020-01-15	(ASTIO) Make merge connect def-decl with all 1st non-def decl	area:src;src:frontend;src:frontend:sage	src;src/frontend/SageIII	2
652dd910629ccdd602fc2a1c2ff37b73ed4b144d	2020-01-15	(Automation and Testing) LC: Upgraded declare_install_functions.sh	area:scripts	scripts	6
b361e5ce1d920c944a3bd5e27486320a67007040	2020-01-15	(Robustness) Fixed some weaknesses found by static analysis	area:src;area:tests;src:midend	src;src/midend;tests	13
39718b84f0772e869bc1e6b3ad14a0f64963a005	2020-01-15	(Utility) SHA256 buffer overflow and many more tests for SHA256	area:src;area:tests	src;tests	7
effee3df1697bb5f2851cb7aad419604d0e41304	2020-01-15	(Build) Changed ROSE_SCM_VERSION_UNIX_DATE to ROSE_VERSION for CMake	area:cmake	topfiles	2
dc9b5be154db45a490560e4ef939b8361cc2e178	2020-01-15	(Release) Incremented version to 0.9.13.33	area:cmake;area:src;drop:frontend-other;inventory:autotools;src:frontend	autotools;src/frontend/OTHER;topfiles	4
0d1e049a29f4df15320628c7a1092a56d0aa5062	2020-01-14	Merge commit '326c10cdad6928404d0fdf6c0068cf7bcd9fddce' into HEAD			0
09eafdb87204460747460da841594a629ce6fbe8	2020-01-14	(Release) Incremented version to 0.9.13.32	area:cmake;area:src;drop:frontend-other;inventory:autotools;src:frontend	autotools;src/frontend/OTHER;topfiles	4
14b6dbdf474f1f8030e1f93b729cc59cef3fef24	2020-01-14	Merge commit '03d6c71437a67e2496e9867a2c16eeeb148f033b' into HEAD			0
a6a74d715e788e29807ec778044a1136ddeabfa5	2020-01-14	(Release) Incremented version to 0.9.13.31	area:cmake;area:src;drop:frontend-other;inventory:autotools;src:frontend	autotools;src/frontend/OTHER;topfiles	4
326c10cdad6928404d0fdf6c0068cf7bcd9fddce	2020-01-14	(Bug) Fixed template unparsing syntax for friend functions and instantiations.	area:src;area:tests;drop:frontend-other;src:backend:unparser;src:frontend;src:rosetta	src/ROSETTA;src/backend/unparser;src/frontend/OTHER;tests	10
03d6c71437a67e2496e9867a2c16eeeb148f033b	2020-01-14	(mkinstaller) Update to version 2.5.26	area:scripts	scripts	3
7410950a276c2a3915df8bc3f657a94c5fd4cdb7	2020-01-14	(Binary Analysis) Use fewer bits for SymbolicExpr::Type	area:src;area:tests;src:midend	src/midend;tests	4
9ea069f8100b2fa27800312aeebe27ad655ac2b1	2020-01-14	(Binary Analysis) Symbolic reinterpret should not change def-use	area:src;src:midend	src/midend	1
8074e24d9662ef6a67f942a903cf93678d6fc7c6	2020-01-14	(Binary Analysis) Removed code that had no effect	area:src;src:midend	src/midend	1
ffeaf1d1a09e9ad2287905bad13170ccec9a38a4	2020-01-14	(Build) Fixed shell syntax error in mkinstall installation script	area:scripts	scripts	1
